timestamp_utc,lat,lon,SOG,COG,TWS,TWD,AWS,AWA,quality
2026-03-05 09:28:36+00:00,19.053198,116.846777,9.44,134.36,24.53,26.58,23.92,93.34,1
2026-03-05 09:28:48+00:00,19.0529,116.847244,9.59,124.02,24.54,26.61,25.37,103.52,1
2026-03-05 09:29:14+00:00,19.052086,116.848113,9.61,134.74,24.54,26.66,23.37,92.74,1
2026-03-05 09:29:35+00:00,19.051331,116.848745,9.91,141.65,24.54,26.71,22.1,89.63,1
2026-03-05 09:30:00+00:00,19.050536,116.849531,9.41,136.94,24.55,26.76,22.96,93.48,1
2026-03-05 09:30:53+00:00,19.048966,116.851317,9.4,132.92,24.55,26.86,23.86,94.78,1
2026-03-05 09:31:13+00:00,19.048442,116.852048,9.37,127.17,24.55,26.91,24.69,104.73,1
2026-03-05 09:31:52+00:00,19.04759,116.853482,8.87,122.15,24.55,26.99,25.17,104.62,1
2026-03-05 09:32:13+00:00,19.047017,116.85425,9.52,128.28,24.56,27.03,24.49,104.17,1
2026-03-05 09:32:29+00:00,19.046502,116.854755,9.49,137.17,24.56,27.06,23.11,91.31,1
2026-03-05 09:32:50+00:00,19.045949,116.85555,9.6,126.35,24.56,27.11,24.26,99.09,1
2026-03-05 09:33:29+00:00,19.044751,116.856891,9.67,133.38,24.56,27.19,,,0
2026-03-05 09:33:32+00:00,19.044627,116.856962,10.16,151.58,24.57,27.19,,,0
2026-03-05 09:33:45+00:00,19.044285,116.857439,9.41,127.18,24.57,27.22,,,0
2026-03-05 09:33:52+00:00,19.044155,116.857717,9.05,116.32,24.57,27.23,,,0
2026-03-05 09:34:11+00:00,19.043671,116.858374,8.96,127.93,24.58,27.27,,,0
2026-03-05 09:34:30+00:00,19.043066,116.859029,9.85,134.34,24.58,27.31,23.24,95.41,1
2026-03-05 09:34:47+00:00,19.04244,116.859503,9.79,144.41,24.58,27.34,21.72,85.74,1
2026-03-05 09:35:01+00:00,19.041887,116.859804,9.6,152.77,24.58,27.36,21.15,78.64,1
2026-03-05 09:35:19+00:00,19.041236,116.860267,9.42,146.09,24.58,27.4,21.54,84.06,1
2026-03-05 09:35:55+00:00,19.039926,116.861315,9.86,142.9,24.59,27.46,22.27,89.41,1
2026-03-05 09:36:42+00:00,19.038006,116.862526,10.28,149.2,24.59,27.54,21.22,82.39,1
2026-03-05 09:37:13+00:00,19.036899,116.863549,10.25,138.86,24.59,27.6,23.0,92.64,1
2026-03-05 09:37:55+00:00,19.035338,116.864724,9.86,144.57,24.6,27.67,21.95,84.39,1
2026-03-05 09:38:07+00:00,19.034893,116.864946,8.86,154.75,24.6,27.69,20.16,72.37,1
2026-03-05 09:38:21+00:00,19.034391,116.865346,9.7,143.01,24.6,27.72,22.69,81.28,1
2026-03-05 09:39:03+00:00,19.032756,116.866362,9.76,149.57,24.6,27.79,21.7,80.12,1
2026-03-05 09:39:34+00:00,19.031497,116.867094,10.02,151.21,24.61,27.84,20.35,80.13,1
2026-03-05 09:39:41+00:00,19.031189,116.867212,10.11,160.09,24.61,27.85,19.01,71.69,1
2026-03-05 09:40:30+00:00,19.029266,116.868459,9.95,148.49,24.61,27.93,21.27,82.57,1
2026-03-05 09:40:36+00:00,19.029021,116.868556,9.42,159.48,24.62,27.94,19.39,70.17,1
2026-03-05 09:41:30+00:00,19.027091,116.870181,9.87,141.48,24.62,28.04,22.74,85.84,1
2026-03-05 09:41:51+00:00,19.026262,116.870658,9.71,151.46,24.62,28.07,24.39,79.32,1
2026-03-05 09:42:19+00:00,19.025221,116.871481,10.03,143.23,24.63,28.12,28.1,85.57,1
2026-03-05 09:42:43+00:00,19.024302,116.872075,9.7,148.57,24.63,28.16,22.12,80.15,1
2026-03-05 09:43:07+00:00,19.023236,116.872573,10.5,156.17,24.63,28.19,20.03,76.12,1
2026-03-05 09:43:40+00:00,19.022011,116.873506,9.89,144.24,24.64,28.25,22.47,90.2,1
2026-03-05 09:43:58+00:00,19.021267,116.873842,9.71,156.88,24.64,28.28,20.4,74.37,1
2026-03-05 09:44:21+00:00,19.020469,116.874503,9.53,141.94,24.64,28.32,22.41,89.15,1
2026-03-05 09:44:31+00:00,19.020079,116.874689,9.25,155.73,24.65,28.33,20.15,73.67,1
2026-03-05 09:45:01+00:00,19.019099,116.875667,9.71,136.67,24.65,28.38,23.51,93.39,1
2026-03-05 09:45:17+00:00,19.018494,116.876123,10.04,144.53,24.65,28.41,22.41,86.8,1
2026-03-05 09:45:33+00:00,19.018,116.876691,9.86,132.61,24.66,28.43,24.25,99.93,1
2026-03-05 09:45:57+00:00,19.017151,116.877397,9.73,141.83,24.66,28.47,22.17,87.11,1
2026-03-05 09:46:07+00:00,19.016875,116.87779,10.0,126.61,24.66,28.49,25.93,106.15,1
2026-03-05 09:46:22+00:00,19.016353,116.878267,9.94,139.18,24.66,28.52,25.5,92.29,1
2026-03-05 09:46:46+00:00,19.015394,116.878849,9.96,150.15,24.67,28.55,26.03,83.61,1
2026-03-05 09:47:26+00:00,19.013873,116.879633,9.14,154.02,24.67,28.61,22.52,77.56,1
2026-03-05 09:47:58+00:00,19.012615,116.88052,10.21,146.31,24.67,28.66,21.48,83.41,1
2026-03-05 09:48:16+00:00,19.011835,116.880798,9.88,161.38,24.68,28.69,19.54,68.16,1
2026-03-05 09:48:44+00:00,19.010705,116.881345,9.59,155.41,24.68,28.73,25.87,73.71,1
2026-03-05 09:48:56+00:00,19.01022,116.881659,10.24,148.53,24.68,28.75,29.22,81.0,1
2026-03-05 09:49:11+00:00,19.009671,116.882128,10.17,141.07,24.69,28.77,25.86,89.95,1
2026-03-05 09:49:23+00:00,19.009195,116.882374,9.54,153.96,24.69,28.79,20.87,81.83,1
2026-03-05 09:49:45+00:00,19.00837,116.882985,9.89,145.0,24.69,28.82,22.35,88.64,1
2026-03-05 09:50:44+00:00,19.006047,116.884509,10.01,148.19,24.69,28.91,21.7,88.37,1
2026-03-05 09:51:06+00:00,19.005279,116.885251,10.22,137.59,24.7,28.95,23.49,97.33,1
2026-03-05 09:51:37+00:00,19.004358,116.886313,9.5,132.53,24.7,28.99,24.43,97.32,1
2026-03-05 09:51:56+00:00,19.003746,116.886911,9.48,137.27,24.7,29.02,22.77,93.49,1
2026-03-05 09:52:25+00:00,19.002999,116.887972,9.32,126.67,24.71,29.07,25.43,105.06,1
2026-03-05 09:52:37+00:00,19.002621,116.888399,9.96,133.11,24.71,29.09,24.34,100.29,1
2026-03-05 09:53:09+00:00,19.001522,116.889328,9.5,141.37,24.71,29.14,22.81,89.23,1
2026-03-05 09:53:54+00:00,19.000162,116.890929,9.77,131.94,24.72,29.21,25.11,97.16,1
2026-03-05 09:54:39+00:00,18.998613,116.892282,9.65,140.45,24.72,29.27,22.86,98.36,1
2026-03-05 09:55:11+00:00,18.997252,116.892989,10.24,153.84,24.73,29.32,20.6,79.23,1
2026-03-05 09:55:21+00:00,18.996891,116.893272,9.71,143.45,24.73,29.33,23.17,88.35,1
2026-03-05 09:55:42+00:00,18.996047,116.893748,9.84,151.93,24.73,29.36,20.88,80.77,1
2026-03-05 09:56:03+00:00,18.995232,116.894357,10.27,144.76,24.74,29.39,22.19,88.67,1
2026-03-05 09:56:12+00:00,18.994852,116.894505,9.73,159.78,24.74,29.4,19.83,71.75,1
2026-03-05 09:56:24+00:00,18.994425,116.894864,9.83,141.52,24.74,29.41,23.18,93.86,1
2026-03-05 09:56:50+00:00,18.993394,116.895541,10.09,148.16,24.75,29.45,21.84,85.01,1
2026-03-05 09:57:11+00:00,18.992654,116.896188,9.88,140.42,24.75,29.48,22.75,90.24,1
2026-03-05 09:57:43+00:00,18.991396,116.897019,10.02,148.01,24.76,29.52,21.67,84.97,1
2026-03-05 09:58:12+00:00,18.990447,116.897982,9.8,136.18,24.76,29.56,23.7,95.61,1
2026-03-05 09:59:06+00:00,18.988586,116.899564,9.56,141.21,24.76,29.63,23.01,93.97,1
2026-03-05 09:59:22+00:00,18.987939,116.899929,9.91,151.92,24.77,29.65,21.33,83.34,1
2026-03-05 09:59:47+00:00,18.987026,116.900631,9.76,143.98,24.77,29.68,22.71,89.12,1
2026-03-05 10:00:14+00:00,18.986045,116.901508,10.28,139.79,24.77,29.71,22.8,91.81,1
2026-03-05 10:00:40+00:00,18.985033,116.902163,9.86,148.53,24.78,29.74,22.13,82.1,1
2026-03-05 10:01:06+00:00,18.984075,116.902938,10.03,142.58,24.78,29.77,22.92,91.08,1
2026-03-05 10:01:58+00:00,18.981933,116.904221,10.23,150.47,24.79,29.82,21.87,84.24,1
2026-03-05 10:02:25+00:00,18.980929,116.904986,9.91,144.23,24.79,29.85,22.72,88.42,1
2026-03-05 10:02:44+00:00,18.98013,116.905383,10.04,154.83,24.8,29.87,21.07,77.45,1
2026-03-05 10:02:51+00:00,18.979836,116.905448,9.27,168.19,24.8,29.87,19.05,59.54,1
2026-03-05 10:02:59+00:00,18.979516,116.905675,10.41,146.15,24.8,29.88,22.65,88.5,1
2026-03-05 10:03:24+00:00,18.978503,116.906128,9.51,157.08,24.81,29.91,20.67,69.74,1
2026-03-05 10:03:46+00:00,18.977628,116.906741,10.31,146.48,24.81,29.93,22.18,85.79,1
2026-03-05 10:04:12+00:00,18.976594,116.90732,9.73,152.1,24.81,29.96,21.98,79.36,1
2026-03-05 10:04:26+00:00,18.976043,116.907734,10.44,144.61,24.82,29.97,22.83,92.65,1
2026-03-05 10:04:37+00:00,18.975558,116.907825,9.68,169.94,24.82,29.98,18.66,58.09,1
2026-03-05 10:04:48+00:00,18.975045,116.907827,10.08,179.79,24.82,29.99,16.51,48.03,1
2026-03-05 10:04:55+00:00,18.974799,116.908004,9.19,145.77,24.83,30.0,22.03,86.34,1
2026-03-05 10:05:27+00:00,18.973536,116.908595,9.33,156.13,24.83,30.03,20.84,77.8,1
2026-03-05 10:05:39+00:00,18.973072,116.908955,10.37,143.73,24.83,30.04,22.79,93.5,1
2026-03-05 10:05:46+00:00,18.972928,116.909222,8.98,119.7,24.84,30.05,26.28,110.07,1
2026-03-05 10:05:51+00:00,18.972737,116.909374,10.33,143.04,24.84,30.06,22.92,90.64,1
2026-03-05 10:06:25+00:00,18.971365,116.910152,9.9,151.8,24.84,30.09,21.85,80.17,1
2026-03-05 10:06:32+00:00,18.971066,116.91039,11.56,143.03,24.85,30.1,23.17,94.2,1
2026-03-05 10:06:56+00:00,18.970008,116.910792,10.12,160.24,24.85,30.12,19.55,71.92,1
2026-03-05 10:07:41+00:00,18.968085,116.91123,9.45,167.84,24.85,30.17,18.93,63.03,1
2026-03-05 10:08:18+00:00,18.966473,116.911866,10.05,159.54,24.86,30.2,19.81,74.31,1
2026-03-05 10:08:44+00:00,18.965324,116.912142,9.8,167.2,24.86,30.23,18.8,64.9,1
2026-03-05 10:09:18+00:00,18.963841,116.912267,9.46,175.44,24.86,30.26,17.81,54.86,1
2026-03-05 10:09:43+00:00,18.962762,116.912716,10.03,158.52,24.87,30.28,20.11,78.37,1
2026-03-05 10:09:55+00:00,18.962235,116.91303,10.9,150.6,24.87,30.3,21.16,85.85,1
2026-03-05 10:10:25+00:00,18.961201,116.913981,9.87,138.98,24.87,30.33,23.61,96.85,1
2026-03-05 10:10:39+00:00,18.960781,116.914452,9.45,133.32,24.88,30.34,130.52,172.5,3
2026-03-05 10:10:46+00:00,18.9605,116.914604,9.75,152.91,24.88,30.35,20.4,82.52,1
2026-03-05 10:10:54+00:00,18.960137,116.914715,10.21,163.87,24.88,30.36,19.94,71.14,1
2026-03-05 10:11:13+00:00,18.959254,116.914825,10.11,173.28,24.89,30.38,18.22,59.05,1
2026-03-05 10:11:50+00:00,18.957624,116.914802,9.52,180.76,24.89,30.41,17.15,45.67,1
2026-03-05 10:12:17+00:00,18.956488,116.914622,9.2,188.52,24.89,30.44,16.72,32.43,1
2026-03-05 10:12:26+00:00,18.956086,116.914704,9.83,169.08,24.9,30.45,18.33,58.93,1
2026-03-05 10:12:40+00:00,18.955617,116.915051,8.84,145.02,24.9,30.46,23.21,86.11,1
2026-03-05 10:12:55+00:00,18.95522,116.915532,8.7,131.11,24.9,30.48,25.39,102.59,1
2026-03-05 10:13:04+00:00,18.955081,116.915841,7.77,115.44,24.9,30.49,26.78,111.27,1
2026-03-05 10:13:26+00:00,18.955014,116.916363,4.89,97.73,24.91,30.53,27.49,123.92,1
2026-03-05 10:13:41+00:00,18.954691,116.916681,6.36,137.04,24.91,30.55,23.95,89.98,1
2026-03-05 10:13:55+00:00,18.954117,116.916854,9.21,164.09,24.91,30.56,19.33,65.69,1
2026-03-05 10:14:09+00:00,18.953428,116.916857,10.64,179.76,24.92,30.57,16.57,52.49,1
2026-03-05 10:14:17+00:00,18.95311,116.916972,9.08,161.12,24.92,30.58,20.27,63.59,1
2026-03-05 10:14:47+00:00,18.951937,116.917671,9.7,150.59,24.92,30.61,21.63,80.29,1
2026-03-05 10:14:58+00:00,18.951451,116.917821,9.95,163.73,24.92,30.62,19.46,66.9,1
2026-03-05 10:15:10+00:00,18.950916,116.917865,9.67,175.55,24.93,30.63,17.87,51.52,1
2026-03-05 10:15:31+00:00,18.949994,116.918177,9.96,162.25,24.93,30.65,19.75,71.21,1
2026-03-05 10:15:50+00:00,18.949174,116.918303,9.43,171.73,24.93,30.67,18.59,58.13,1
2026-03-05 10:16:07+00:00,18.948478,116.918576,9.44,159.65,24.94,30.69,20.05,72.95,1
2026-03-05 10:16:18+00:00,18.948024,116.918802,9.86,154.79,24.94,30.7,20.84,79.92,1
2026-03-05 10:16:31+00:00,18.947574,116.919227,10.03,138.23,24.94,30.72,23.53,94.17,1
2026-03-05 10:17:09+00:00,18.946149,116.920237,9.76,146.16,24.94,30.75,22.84,85.16,1
2026-03-05 10:17:23+00:00,18.945589,116.9205,9.46,156.05,24.95,30.77,20.33,77.14,1
2026-03-05 10:17:50+00:00,18.944476,116.920769,9.14,167.12,24.95,30.8,19.74,61.4,1
2026-03-05 10:18:01+00:00,18.944049,116.920958,9.1,157.28,24.95,30.81,21.28,70.9,1
2026-03-05 10:18:16+00:00,18.943519,116.921289,8.87,149.43,24.96,30.82,22.03,83.95,1
2026-03-05 10:18:34+00:00,18.942809,116.921615,9.3,156.53,24.96,30.84,20.16,78.24,1
2026-03-05 10:18:57+00:00,18.941921,116.922214,9.9,147.46,24.96,30.87,22.25,89.84,1
2026-03-05 10:19:14+00:00,18.941335,116.922701,9.48,141.83,24.96,30.88,23.3,91.73,1
2026-03-05 10:19:24+00:00,18.940914,116.922887,9.86,157.32,24.97,30.89,20.39,77.38,1
2026-03-05 10:19:44+00:00,18.939971,116.923045,10.32,170.99,24.97,30.91,18.14,63.88,1
2026-03-05 10:20:39+00:00,18.937601,116.923013,9.31,180.73,24.97,30.97,18.02,44.44,1
2026-03-05 10:20:52+00:00,18.937076,116.92322,9.32,159.55,24.98,30.98,20.7,74.46,1
2026-03-05 10:21:11+00:00,18.936342,116.923703,9.84,148.1,24.98,31.0,22.01,86.58,1
2026-03-05 10:21:20+00:00,18.935951,116.923865,10.09,158.6,24.98,31.01,19.98,77.24,1
2026-03-05 10:21:50+00:00,18.934636,116.924178,9.71,167.31,24.98,31.04,19.08,64.59,1
2026-03-05 10:22:02+00:00,18.934179,116.924048,8.52,195.06,24.99,31.05,16.89,26.55,1
2026-03-05 10:22:09+00:00,18.933874,116.924013,9.47,186.19,24.99,31.06,17.02,38.97,1
2026-03-05 10:22:14+00:00,18.933678,116.924064,8.73,166.17,24.99,31.07,19.63,60.05,1
2026-03-05 10:22:20+00:00,18.93342,116.924151,9.76,162.31,25.0,31.07,20.11,73.23,1
2026-03-05 10:22:38+00:00,18.932744,116.924576,9.44,149.26,25.0,31.09,22.74,82.0,1
2026-03-05 10:22:53+00:00,18.932128,116.924815,9.46,159.85,25.0,31.11,20.7,74.89,1
2026-03-05 10:23:06+00:00,18.931698,116.925168,9.05,142.17,25.0,31.12,23.32,89.99,1
2026-03-05 10:23:15+00:00,18.931338,116.925335,9.44,156.31,25.01,31.13,20.98,78.7,1
2026-03-05 10:23:34+00:00,18.93048,116.925373,9.77,177.6,25.01,31.15,17.6,53.56,1
2026-03-05 10:23:44+00:00,18.930077,116.925489,9.03,164.77,25.01,31.16,20.24,66.44,1
2026-03-05 10:24:32+00:00,18.928143,116.926221,9.25,160.3,25.01,31.21,20.29,72.44,1
2026-03-05 10:24:51+00:00,18.927337,116.926395,9.36,168.46,25.02,31.23,19.24,62.91,1
2026-03-05 10:25:31+00:00,18.925701,116.927043,9.44,159.46,25.02,31.27,20.58,68.93,1
2026-03-05 10:26:14+00:00,18.92385,116.927479,9.53,167.44,25.02,31.31,19.17,64.11,1
2026-03-05 10:26:45+00:00,18.922517,116.927434,9.3,181.83,25.03,31.34,17.13,42.42,1
2026-03-05 10:27:01+00:00,18.921871,116.927503,8.77,174.23,25.03,31.36,18.89,53.83,1
2026-03-05 10:27:17+00:00,18.921257,116.927734,8.8,160.41,25.03,31.38,20.63,68.02,1
2026-03-05 10:27:38+00:00,18.920471,116.928236,9.45,148.86,25.04,31.4,22.46,82.24,1
2026-03-05 10:28:04+00:00,18.919347,116.928633,9.85,161.52,25.04,31.42,19.99,75.06,1
2026-03-05 10:28:36+00:00,18.918063,116.928661,8.67,178.82,25.04,31.46,18.71,49.55,1
2026-03-05 10:28:53+00:00,18.917355,116.928864,9.33,164.82,25.05,31.47,19.58,66.63,1
2026-03-05 10:29:22+00:00,18.916204,116.929542,9.82,150.87,25.05,31.5,22.48,83.93,1
2026-03-05 10:29:36+00:00,18.915599,116.929701,9.62,166.04,25.05,31.52,19.02,65.54,1
2026-03-05 10:29:54+00:00,18.914903,116.930077,9.39,152.93,25.06,31.54,21.83,81.41,1
2026-03-05 10:30:21+00:00,18.913792,116.930456,9.35,162.11,25.06,31.56,20.41,68.61,1
2026-03-05 10:30:41+00:00,18.913011,116.930957,9.87,148.75,25.06,31.59,22.12,87.96,1
2026-03-05 10:30:53+00:00,18.912572,116.931342,10.27,140.32,25.07,31.6,23.97,94.86,1
2026-03-05 10:31:15+00:00,18.911671,116.931818,9.9,153.44,25.07,31.62,21.94,80.29,1
2026-03-05 10:31:27+00:00,18.911158,116.931967,9.58,164.64,25.07,31.63,19.15,67.75,1
2026-03-05 10:31:57+00:00,18.909961,116.932517,9.4,156.51,25.08,31.66,21.31,75.37,1
2026-03-05 10:32:44+00:00,18.908133,116.933755,9.98,147.35,25.08,31.71,21.88,88.46,1
2026-03-05 10:32:56+00:00,18.907554,116.933919,10.8,165.0,25.08,31.72,19.06,69.62,1
2026-03-05 10:33:04+00:00,18.907204,116.933922,9.46,179.54,25.09,31.73,18.3,49.57,1
2026-03-05 10:33:19+00:00,18.906538,116.934055,9.77,169.3,25.09,31.75,18.88,65.11,1
2026-03-05 10:33:43+00:00,18.905479,116.934498,10.26,158.41,25.09,31.77,20.33,75.38,1
2026-03-05 10:33:58+00:00,18.904873,116.934869,10.09,149.92,25.1,31.79,22.14,85.24,1
2026-03-05 10:34:27+00:00,18.90361,116.935128,9.59,169.02,25.1,31.82,19.82,63.55,1
2026-03-05 10:34:41+00:00,18.903043,116.935313,9.16,162.85,25.1,31.83,19.75,68.02,1
2026-03-05 10:35:00+00:00,18.902241,116.935679,9.94,156.65,25.11,31.85,20.76,78.91,1
2026-03-05 10:35:11+00:00,18.901819,116.935957,9.77,148.07,25.11,31.86,23.02,87.76,1
2026-03-05 10:35:28+00:00,18.901098,116.936194,9.6,162.73,25.11,31.88,20.74,72.41,1
2026-03-05 10:35:37+00:00,18.900748,116.936392,9.53,151.84,25.12,31.89,21.94,80.92,1
2026-03-05 10:35:52+00:00,18.90011,116.936473,9.26,173.15,25.12,31.9,18.44,54.81,1
2026-03-05 10:36:19+00:00,18.899157,116.937127,9.1,147.01,25.12,31.93,23.44,85.49,1
2026-03-05 10:36:39+00:00,18.898371,116.937508,9.35,155.36,25.12,31.95,21.93,75.98,1
2026-03-05 10:36:58+00:00,18.897565,116.937781,9.63,162.23,25.13,31.97,20.49,72.11,1
2026-03-05 10:37:10+00:00,18.897095,116.938055,9.67,151.12,25.13,31.99,21.86,81.01,1
2026-03-05 10:37:51+00:00,18.895678,116.939261,9.59,141.16,25.13,32.03,23.77,97.93,1
2026-03-05 10:38:13+00:00,18.894822,116.939776,9.68,150.35,25.14,32.05,22.2,86.82,1
2026-03-05 10:38:27+00:00,18.894214,116.940011,9.99,159.91,25.14,32.07,20.68,74.73,1
2026-03-05 10:38:39+00:00,18.893728,116.940319,10.21,149.05,25.14,32.08,22.88,88.68,1
2026-03-05 10:38:48+00:00,18.893386,116.940465,8.86,158.01,25.15,32.09,21.46,70.59,1
2026-03-05 10:39:06+00:00,18.89265,116.940601,8.97,170.08,25.15,32.11,19.11,65.07,1
2026-03-05 10:39:30+00:00,18.891646,116.941005,9.68,159.16,25.15,32.13,21.23,73.58,1
2026-03-05 10:39:48+00:00,18.890924,116.941481,10.22,148.05,25.15,32.15,22.74,87.82,1
2026-03-05 10:40:23+00:00,18.889504,116.942043,9.36,159.47,25.16,32.19,21.07,69.93,1
2026-03-05 10:40:56+00:00,18.888101,116.942169,9.22,175.14,25.16,32.22,19.09,55.4,1
2026-03-05 10:41:03+00:00,18.887827,116.942261,8.88,162.38,25.16,32.23,20.26,66.88,1
2026-03-05 10:41:18+00:00,18.887275,116.942641,9.49,146.92,25.17,32.25,22.88,87.66,1
2026-03-05 10:41:35+00:00,18.886573,116.943011,9.97,153.5,25.17,32.26,21.58,80.77,1
2026-03-05 10:42:03+00:00,18.885402,116.943421,9.52,161.67,25.17,32.29,20.03,69.51,1
2026-03-05 10:42:27+00:00,18.884445,116.943905,9.55,154.43,25.18,32.32,21.77,78.21,1
2026-03-05 10:42:44+00:00,18.883809,116.944264,9.17,151.89,25.18,32.34,22.9,82.0,1
2026-03-05 10:43:04+00:00,18.883097,116.944825,9.6,143.29,25.18,32.36,22.98,88.89,1
2026-03-05 10:43:28+00:00,18.881954,116.945094,10.55,167.45,25.19,32.38,19.21,66.24,1
2026-03-05 10:43:44+00:00,18.881232,116.945104,9.75,179.25,25.19,32.4,18.03,51.87,1
2026-03-05 10:43:53+00:00,18.880841,116.945177,9.54,169.98,25.19,32.41,19.3,67.14,1
2026-03-05 10:44:05+00:00,18.88043,116.945459,8.83,147.01,25.2,32.42,22.94,86.82,1
2026-03-05 10:44:34+00:00,18.879596,116.946375,8.96,133.9,25.2,32.45,24.62,97.29,1
2026-03-05 10:44:47+00:00,18.879021,116.946544,9.92,164.46,25.2,32.47,20.04,68.94,1
2026-03-05 10:44:59+00:00,18.878465,116.94655,10.02,179.41,25.21,32.48,114.99,153.27,3
2026-03-05 10:45:06+00:00,18.878147,116.946655,10.29,162.65,25.21,32.49,19.51,72.08,1
2026-03-05 10:45:22+00:00,18.877531,116.947025,9.57,150.39,25.21,32.5,22.75,86.12,1
2026-03-05 10:45:52+00:00,18.876274,116.947574,9.8,157.55,25.21,32.53,21.46,77.7,1
2026-03-05 10:46:29+00:00,18.874831,116.948408,9.61,151.33,25.22,32.57,22.27,85.31,1
2026-03-05 10:46:52+00:00,18.874094,116.949085,9.18,139.0,25.22,32.6,24.35,94.23,1
2026-03-05 10:47:19+00:00,18.873055,116.94961,9.22,154.45,25.22,32.63,22.14,81.88,1
2026-03-05 10:47:41+00:00,18.872202,116.949893,8.78,162.57,25.23,32.65,20.78,68.73,1
2026-03-05 10:48:15+00:00,18.870998,116.950644,8.89,149.45,25.23,32.69,22.94,81.8,1
2026-03-05 10:48:48+00:00,18.869672,116.951317,9.63,154.35,25.23,32.73,91.67,91.11,3
2026-03-05 10:49:19+00:00,18.868658,116.95218,9.08,141.15,25.24,32.76,24.37,89.01,1
2026-03-05 10:49:53+00:00,18.867702,116.953275,8.96,132.7,25.24,32.8,25.39,99.06,1
2026-03-05 10:50:30+00:00,18.866526,116.954224,8.64,142.63,25.25,32.84,23.81,88.98,1
2026-03-05 10:51:01+00:00,18.865536,116.955172,9.32,137.82,25.25,32.88,24.18,101.58,1
2026-03-05 10:51:19+00:00,18.864872,116.955605,9.37,148.32,25.25,32.9,22.94,89.92,1
2026-03-05 10:51:56+00:00,18.863753,116.95663,8.65,139.08,25.26,32.94,24.07,96.83,1
2026-03-05 10:52:08+00:00,18.863454,116.95702,8.56,129.01,25.26,32.95,25.61,102.53,1
2026-03-05 10:52:33+00:00,18.86269,116.957788,9.12,136.43,25.27,32.98,24.54,102.37,1
2026-03-05 10:53:06+00:00,18.861691,116.958733,8.78,138.17,25.27,33.02,24.17,95.84,1
2026-03-05 10:53:36+00:00,18.860944,116.959637,8.18,131.13,25.27,33.06,26.09,102.45,1
2026-03-05 10:53:50+00:00,18.860482,116.959984,8.75,144.6,25.28,33.07,23.92,89.09,1
2026-03-05 10:54:15+00:00,18.859868,116.96079,8.47,128.83,25.28,33.1,26.42,103.19,1
2026-03-05 10:55:03+00:00,18.858463,116.962152,8.59,137.47,25.29,33.16,24.25,94.94,1
2026-03-05 10:55:44+00:00,18.857378,116.963362,8.32,133.46,25.29,33.21,25.2,98.3,1
2026-03-05 10:56:01+00:00,18.857035,116.96392,8.01,123.01,25.29,33.23,26.17,108.98,1
2026-03-05 10:56:40+00:00,18.856053,116.965155,8.46,130.04,25.3,33.28,25.51,103.04,1
2026-03-05 10:57:09+00:00,18.855413,116.966137,8.41,124.55,25.3,33.31,26.22,107.2,1
2026-03-05 10:57:34+00:00,18.854776,116.966913,8.4,130.94,25.31,33.34,25.96,104.42,1
2026-03-05 10:57:54+00:00,18.85439,116.967562,7.84,122.15,25.31,33.37,26.54,102.39,1
2026-03-05 10:58:08+00:00,18.854115,116.968105,9.0,118.15,25.32,33.39,27.95,115.18,1
2026-03-05 10:59:11+00:00,18.852784,116.97019,8.17,124.0,25.32,33.47,26.71,108.82,1
2026-03-05 10:59:32+00:00,18.852209,116.970807,8.43,134.56,25.33,33.49,25.8,100.47,1
2026-03-05 11:00:01+00:00,18.851558,116.971753,8.25,126.02,25.33,33.53,25.85,105.64,1
2026-03-05 11:00:28+00:00,18.851142,116.9727,7.91,114.9,25.33,33.56,28.03,115.5,1
2026-03-05 11:00:33+00:00,18.850998,116.972834,8.29,138.63,25.34,33.56,24.87,95.96,1
2026-03-05 11:00:55+00:00,18.850641,116.973635,8.23,115.22,25.34,33.59,27.47,118.41,1
2026-03-05 11:01:05+00:00,18.850409,116.973976,8.59,125.71,25.35,33.6,26.76,106.21,1
2026-03-05 11:01:21+00:00,18.849927,116.974455,8.94,136.76,25.35,33.61,24.99,97.86,1
2026-03-05 11:01:42+00:00,18.849429,116.975114,8.21,128.61,25.35,33.63,25.9,106.76,1
2026-03-05 11:01:47+00:00,18.849249,116.97525,9.57,144.43,25.36,33.64,23.46,87.11,1
2026-03-05 11:02:00+00:00,18.848953,116.975694,8.55,125.16,25.36,33.65,26.33,105.88,1
2026-03-05 11:02:25+00:00,18.848123,116.976278,8.62,146.34,25.36,33.68,24.05,90.11,1
2026-03-05 11:02:47+00:00,18.847582,116.977039,8.85,126.91,25.36,33.7,26.39,108.53,1
2026-03-05 11:03:06+00:00,18.846966,116.977565,9.01,141.06,25.37,33.72,24.49,94.47,1
2026-03-05 11:03:53+00:00,18.845915,116.979199,8.6,124.2,25.37,33.76,26.49,107.43,1
2026-03-05 11:04:31+00:00,18.844798,116.980387,9.01,134.81,25.37,33.8,25.02,97.74,1
2026-03-05 11:05:07+00:00,18.843909,116.981687,9.11,125.85,25.37,33.84,26.98,106.78,1
2026-03-05 11:05:58+00:00,18.842342,116.9832,9.0,137.58,25.38,33.89,24.43,100.01,1
2026-03-05 11:06:32+00:00,18.841579,116.984392,8.66,124.07,25.38,33.92,26.67,107.45,1
